SEQ|Species|Sources|Tree|Treeish_batch|Treeish_justification|SID|WCVP|WCVP_match|TRY_Species|WFO_Accepted|WFO_Unchecked|WFO_Synonym|WFO_none
84405|Quercus gravesii|2|YES|1|TreeGOER|wfo-0000291016|wcvp-172990|IPNI|2|1|0|0|0
84406|Quercus greggii|1|YES|1|TreeGOER|wfo-0000291019|wcvp-172993|IPNI|1|1|0|0|0
84407|Quercus griffithii|6|YES|1|TreeGOER|wfo-0000291021|wcvp-172995|IPNI|2|1|0|0|0
84408|Quercus grisea|9|YES|1|TreeGOER|wfo-0000291024|wcvp-172998|IPNI|2|1|0|0|0
84409|Quercus guadalupensis|1|YES|1|TreeGOER+|wfo-0000291030|wcvp-173002|IPNI|2|0|0|0|1
84410|Quercus guppyi|1|NO||""|wfo-0000291037|wcvp-173009|IPNI|0|0|1|0|0
84411|Quercus gussonei|1|YES|1|TreeGOER+|wfo-0000291039|wcvp-173010|IPNI|0|1|0|0|0
84412|Quercus harbisonii|1|YES|1|TreeGOER+|wfo-0000291056|wcvp-173026|IPNI|2|0|0|0|1
84413|Quercus hartwissiana|3|YES|1|TreeGOER|wfo-0000291064|wcvp-173033|IPNI|1|1|0|0|0
84414|Quercus hastingsii|1|YES|1|TreeGOER+|wfo-0000291070|wcvp-173040|IPNI|2|0|0|0|1
84415|Quercus havardii|7|YES|1|TreeGOER|wfo-0000291071|wcvp-173041|IPNI|3|1|0|0|0
84416|Quercus hawkinsii|1|YES|1|TreeGOER+|wfo-0000291074|wcvp-173044|IPNI|3|0|0|0|1
84417|Quercus helferiana|3|YES|1|TreeGOER|wfo-0000291077|wcvp-173047|IPNI|6|1|0|0|0
84418|Quercus hemisphaerica|5|YES|1|TreeGOER|wfo-0000291084|wcvp-173053|IPNI|6|1|0|2|0
84419|Quercus hinckleyi|1|NO||""|wfo-0000291105|wcvp-173073|IPNI|1|1|0|0|0
84420|Quercus hintonii|2|YES|1|TreeGOER|wfo-0000291108|wcvp-173076|IPNI|1|1|0|0|0
84421|Quercus hintoniorum|1|YES|1|TreeGOER|wfo-0000291109|wcvp-173077|WCVP|1|1|0|0|0
84422|Quercus hirtifolia|1|YES|1|TreeGOER|wfo-0000507883|wcvp-260535|IPNI|1|1|0|0|0
84423|Quercus hispanica|3|YES|1|TreeGOER+|wfo-0000291114|wcvp-173081|IPNI|1|0|0|1|0
84424|Quercus hondae|1|YES|1|TreeGOER|wfo-0000291129|wcvp-173096|IPNI|1|1|0|0|0
84425|Quercus howellii|1|YES|1|TreeGOER+|wfo-0000291138|wcvp-173103|IPNI|2|0|0|0|1
84426|Quercus hui|1|YES|1|TreeGOER+|wfo-0000291142|wcvp-173107|IPNI|0|1|0|0|0
84427|Quercus humboldtii|9|YES|1|TreeGOER|wfo-0000291146|wcvp-173110|IPNI|4|1|0|1|0
84428|Quercus humidicola|1|YES|1|TreeGOER+|wfo-0000291148|wcvp-173112|IPNI|2|0|0|0|1
84429|Quercus hypoleucoides|7|YES|1|TreeGOER|wfo-0000291183|wcvp-173145|IPNI|2|1|0|0|0
84430|Quercus hypophaea|1|YES|1|TreeGOER|wfo-0000291184|wcvp-173146|IPNI|2|1|0|0|0
84431|Quercus hypoxantha|1|YES|1|TreeGOER|wfo-0000291189|wcvp-173150|IPNI|1|1|0|0|0
84432|Quercus iberica|2|NO||""|wfo-0000291193|wcvp-173154|IPNI|1|0|1|0|0
84433|Quercus ichnusae|2|YES|1|TreeGOER|wfo-0000291197|wcvp-173158|IPNI|1|1|0|0|0
84434|Quercus ilex|21|YES|1|TreeGOER|wfo-0000291202|wcvp-173162|IPNI|17|1|0|1|0
84435|Quercus ilicifolia|6|YES|1|TreeGOER|wfo-0000291321|wcvp-173293|IPNI|5|1|0|2|0
84436|Quercus iltisii|1|YES|1|TreeGOER|wfo-0000507897|wcvp-260538|WCVP|1|1|0|0|0
84437|Quercus imbricaria|12|YES|1|TreeGOER|wfo-0000291331|wcvp-173302|IPNI|3|1|0|0|0
84438|Quercus incana|12|YES|1|TreeGOER|wfo-0000291346|wcvp-173316|IPNI|4|1|0|1|0
84439|Quercus incomita|1|YES|1|TreeGOER+|wfo-0000291354|wcvp-173323|IPNI|2|0|0|0|1
84440|Quercus inconstans|1|YES|1|TreeGOER+|wfo-0000291355|wcvp-173324|IPNI|5|0|0|0|1
84441|Quercus infectoria|13|YES|1|TreeGOER|wfo-0000291363|wcvp-173331|IPNI|2|1|0|0|0
84442|Quercus inopina|3|YES|1|TreeGOER|wfo-0000291384|wcvp-173352|IPNI|1|1|0|0|0
84443|Quercus insignis|4|YES|1|TreeGOER|wfo-0000291387|wcvp-173355|IPNI|1|1|0|0|0
84444|Quercus intricata|1|NO||""|wfo-0000291404|wcvp-173370|IPNI|1|1|0|0|0
84445|Quercus introgressa|1|YES|1|TreeGOER+|wfo-0000291408|wcvp-173375|IPNI|2|0|0|0|1
84446|Quercus invaginata|1|YES|1|TreeGOER|wfo-0000291409|wcvp-173376|IPNI|1|1|0|0|0
84447|Quercus ithaburensis|11|YES|1|TreeGOER|wfo-0000291417|wcvp-173384|IPNI|2|1|0|0|0
84448|Quercus jackiana|1|YES|1|TreeGOER+|wfo-0000291422|wcvp-173390|IPNI|2|0|0|0|1
84449|Quercus jenseniana|1|YES|1|TreeGOER|wfo-0000291437|wcvp-173404|IPNI|2|1|0|0|0
84450|Quercus john-tuckeri|2|YES|1|TreeGOER|wfo-0000291439|wcvp-173406|IPNI|1|1|0|0|0
84451|Quercus jolonensis|1|YES|1|TreeGOER+|wfo-0000291440|wcvp-173407|IPNI|2|0|0|0|1
84452|Quercus jonesii|2|YES|1|TreeGOER|wfo-0000291441|wcvp-173408|IPNI|2|1|0|0|0
84453|Quercus joorii|1|YES|1|TreeGOER+|wfo-0000291442|wcvp-173409|IPNI|2|0|0|0|1
84454|Quercus kabylica|1|YES|2|lifeform tree|wfo-0000291450|wcvp-173416|IPNI|0|0|0|0|1
84455|Quercus kelloggii|13|YES|1|TreeGOER|wfo-0000291463|wcvp-173428|IPNI|8|1|0|0|0
84456|Quercus kerangasensis|3|YES|1|TreeGOER|wfo-0000291464|wcvp-173429|IPNI|1|1|0|0|0
84457|Quercus kerrii|4|YES|1|TreeGOER|wfo-0000291467|wcvp-173433|IPNI|2|1|0|0|0
84458|Quercus kinabaluensis|2|YES|1|TreeGOER|wfo-0000291469|wcvp-173435|IPNI|1|1|0|0|0
84459|Quercus kingiana|4|YES|1|TreeGOER|wfo-0000291470|wcvp-173436|IPNI|2|1|0|0|0
84460|Quercus kiukiangensis|2|YES|1|TreeGOER|wfo-0000291473|wcvp-173439|IPNI|2|1|0|0|0
84461|Quercus kotschyana|1|YES|1|TreeGOER|wfo-0000291497|wcvp-173460|IPNI|1|1|0|0|0
84462|Quercus kouangsiensis|1|YES|1|TreeGOER|wfo-0000291498|wcvp-173461|IPNI|2|1|0|0|0
84463|Quercus laceyi|7|YES|1|TreeGOER|wfo-0000291509|wcvp-173471|IPNI|1|1|0|0|0
84464|Quercus laeta|4|YES|1|TreeGOER|wfo-0000291514|wcvp-173476|IPNI|1|1|0|0|0
84465|Quercus laevis|11|YES|1|TreeGOER|wfo-0000291517|wcvp-173479|IPNI|5|1|0|0|0
84466|Quercus lamellosa|12|YES|1|TreeGOER|wfo-0000291523|wcvp-173484|IPNI|3|1|0|0|0
84467|Quercus lanata|6|YES|1|TreeGOER|wfo-0000291531|wcvp-173491|IPNI|1|1|0|0|0
84468|Quercus lancifolia|2|YES|1|TreeGOER|wfo-0000291543|wcvp-173502|IPNI|4|1|0|2|0
84469|Quercus langbianensis|2|YES|1|TreeGOER|wfo-0000291549|wcvp-173508|IPNI|4|1|0|0|0
84470|Quercus laurifolia|11|YES|1|TreeGOER|wfo-0000291630|wcvp-173587|IPNI|4|1|0|1|0
84471|Quercus laurina|8|YES|1|TreeGOER|wfo-0000291646|wcvp-173601|IPNI|3|1|0|2|0
84472|Quercus laxa|1|YES|1|TreeGOER|wfo-0000291652|wcvp-173607|IPNI|1|1|0|0|0
84473|Quercus leana|1|YES|1|TreeGOER+|wfo-0000291654|wcvp-173609|IPNI|2|0|0|0|1
84474|Quercus leiophylla|1|YES|1|TreeGOER|wfo-0000291659|wcvp-173613|IPNI|1|1|0|0|0
84475|Quercus lenticellata|1|YES|1|TreeGOER|wfo-0000291661|wcvp-173615|IPNI|1|1|0|0|0
84476|Quercus leptobalanos|1|YES|2|lifeform tree|wfo-0001443408|wcvp-172284|WCVP|0|0|1|0|0
84477|Quercus leucotrichophora|10|YES|1|TreeGOER|wfo-0000291678|wcvp-173630|IPNI|4|1|0|1|0
84478|Quercus libani|6|YES|1|TreeGOER|wfo-0000291689|wcvp-173640|IPNI|2|1|0|0|0
84479|Quercus liboensis|1|YES|2|lifeform tree|wfo-0000291692|wcvp-173643|IPNI|1|1|0|0|0
84480|Quercus liebmannii|1|YES|1|TreeGOER|wfo-0000291693|wcvp-173644|IPNI|1|1|0|0|0
84481|Quercus lineata|14|YES|1|TreeGOER|wfo-0000291701|wcvp-173652|IPNI|3|1|0|1|0
84482|Quercus lobata|11|YES|1|TreeGOER|wfo-0000291724|wcvp-173674|IPNI|8|1|0|0|0
84483|Quercus lobbii|1|YES|1|TreeGOER|wfo-0000291738|wcvp-173687|IPNI|2|1|0|1|0
84484|Quercus lodicosa|2|YES|1|TreeGOER|wfo-0000291740|wcvp-173689|IPNI|2|1|0|0|0
84485|Quercus longinux|4|YES|1|TreeGOER|wfo-0000291754|wcvp-173700|IPNI|2|1|0|0|0
84486|Quercus longispica|1|YES|1|TreeGOER|wfo-0000291762|wcvp-173708|IPNI|2|1|0|0|0
84487|Quercus look|1|YES|1|TreeGOER|wfo-0000291765|wcvp-173710|IPNI|1|1|0|0|0
84488|Quercus lowii|2|YES|1|TreeGOER|wfo-0000291771|wcvp-173716|IPNI|1|1|0|0|0
84489|Quercus ludoviciana|2|YES|1|TreeGOER+|wfo-0000291782|wcvp-173726|IPNI|2|0|0|0|1
84490|Quercus lungmaiensis|2|YES|1|TreeGOER|wfo-0000291788|wcvp-173731|IPNI|3|1|0|0|0
84491|Quercus lusitanica|9|YES|1|TreeGOER|wfo-0000291789|wcvp-173732|IPNI|4|1|0|0|0
84492|Quercus lyrata|14|YES|1|TreeGOER|wfo-0000291850|wcvp-173795|IPNI|5|1|0|1|0
84493|Quercus macdonaldii|2|YES|1|TreeGOER+|wfo-0000291859|wcvp-173802|IPNI|0|0|1|0|0
84494|Quercus macdougallii|1|YES|1|TreeGOER|wfo-0000291861|wcvp-173804|IPNI|1|1|0|0|0
84495|Quercus macnabiana|1|NO||""|wfo-0000291864|wcvp-173807|IPNI|2|0|0|0|1
84496|Quercus macranthera|7|YES|1|TreeGOER|wfo-0000291866|wcvp-173810|IPNI|3|1|0|0|0
84497|Quercus macrocalyx|4|YES|1|TreeGOER|wfo-0000291871|wcvp-173815|IPNI|4|1|0|0|0
84498|Quercus macrocarpa|16|YES|1|TreeGOER|wfo-0000291873|wcvp-173817|WCVP|4|1|0|1|0
84499|Quercus macvaughii|2|YES|1|TreeGOER|wfo-0000291893|wcvp-173836|IPNI|2|1|0|0|0
84500|Quercus magnoliifolia|5|YES|1|TreeGOER|wfo-0000291899|wcvp-173841|IPNI|1|1|0|0|0
84501|Quercus mannifera|1|YES|1|TreeGOER+|wfo-0000291917|wcvp-173858|IPNI|1|0|0|0|1
84502|Quercus margarettae|5|YES|1|TreeGOER|wfo-0000291923|wcvp-173863|IPNI|5|1|0|0|0
84503|Quercus marilandica|11|YES|1|TreeGOER|wfo-0000291931|wcvp-173871|IPNI|7|1|0|0|0
84504|Quercus martinezii|2|YES|1|TreeGOER|wfo-0000291947|wcvp-173886|IPNI|2|1|0|0|0
84505|Quercus medwedewii|1|NO||""|wfo-0001354332|wcvp-536557|IPNI|0|0|1|0|0
84506|Quercus megaleia|1|YES|1|TreeGOER+|wfo-0000291958|wcvp-173896|IPNI|2|0|0|0|1
84507|Quercus mellichampii|1|YES|1|TreeGOER+|wfo-0000291965|wcvp-173901|IPNI|2|0|0|0|1
84508|Quercus merrillii|2|YES|1|TreeGOER|wfo-0000291973|wcvp-173909|IPNI|1|1|0|0|0
84509|Quercus mespilifolia|3|YES|1|TreeGOER|wfo-0000291976|wcvp-173912|IPNI|1|1|0|1|0
84510|Quercus mexicana|5|YES|1|TreeGOER|wfo-0000291983|wcvp-173919|IPNI|1|1|0|1|0
84511|Quercus michauxii|14|YES|1|TreeGOER|wfo-0000291993|wcvp-173929|IPNI|7|1|0|0|0
84512|Quercus microphylla|1|NO||""|wfo-0000292004|wcvp-173940|IPNI|1|1|0|1|0
84513|Quercus minima|5|YES|1|TreeGOER|wfo-0000292012|wcvp-173948|IPNI|3|1|0|0|0
84514|Quercus miquihuanensis|1|YES|1|TreeGOER|wfo-0000292021|wcvp-173957|IPNI|2|1|0|0|0
84515|Quercus miyagii|2|YES|1|TreeGOER|wfo-0000292037|wcvp-173973|IPNI|2|1|0|0|0
84516|Quercus mohriana|2|YES|1|TreeGOER|wfo-0000292040|wcvp-173976|IPNI|2|1|0|0|0
84517|Quercus mongolica|17|YES|1|TreeGOER|wfo-0000292048|wcvp-173983|IPNI|11|1|0|0|0
84518|Quercus monimotricha|1|YES|1|TreeGOER|wfo-0000292062|wcvp-173998|IPNI|2|1|0|0|0
84519|Quercus monnula|1|YES|1|TreeGOER|wfo-0000292063|wcvp-173999|IPNI|1|1|0|0|0
84520|Quercus montana|11|YES|1|TreeGOER|wfo-0000292068|wcvp-174002|IPNI|3|1|0|0|0
84521|Quercus morehus|2|YES|1|TreeGOER+|wfo-0000292078|wcvp-174011|IPNI|3|0|0|0|1
84522|Quercus morii|4|YES|1|TreeGOER|wfo-0000292080|wcvp-174013|IPNI|2|1|0|0|0
84523|Quercus motuoensis|1|YES|1|TreeGOER|wfo-0000292083|wcvp-174016|IPNI|2|1|0|0|0
84524|Quercus moultonensis|1|YES|1|TreeGOER+|wfo-0000292085|wcvp-174018|IPNI|3|1|0|0|0
84525|Quercus muehlenbergii|11|YES|1|TreeGOER|wfo-0000292088|wcvp-174020|IPNI|6|1|0|0|0
84526|Quercus mulleri|1|YES|1|TreeGOER|wfo-0000292094|wcvp-174027|IPNI|1|1|0|0|0
84527|Quercus multinervis|3|YES|1|Synthesis|wfo-0000292095|wcvp-174028|IPNI|5|1|0|0|0
84528|Quercus munzii|2|YES|1|TreeGOER+|wfo-0000292096|wcvp-174029|IPNI|2|0|0|0|1
84529|Quercus mutabilis|1|YES|1|TreeGOER+|wfo-0000292101|wcvp-174033|IPNI|2|0|0|0|1
84530|Quercus myrsinaefolia|12|YES|1|TreeGOER|wfo-0000292104|wcvp-174036|IPNI|16|1|0|0|0
84531|Quercus myrtifolia|4|YES|1|TreeGOER|wfo-0000292105|wcvp-174037|IPNI|3|1|0|0|0
84532|Quercus neomairei|1|YES|1|TreeGOER+|wfo-0000292126|wcvp-174056|IPNI|0|0|0|0|1
84533|Quercus neopalmeri|1|YES|1|TreeGOER+|wfo-0000292128|wcvp-174059|IPNI|2|0|0|0|1
84534|Quercus neotharpii|1|NO||""|wfo-0000292132|wcvp-174062|IPNI|2|0|0|0|1
84535|Quercus nessiana|1|NO||""|wfo-0000292141|wcvp-174070|IPNI|2|0|1|0|0
84536|Quercus nigra|15|YES|1|TreeGOER|wfo-0000292146|wcvp-174075|IPNI|4|1|0|0|0
84537|Quercus ningangensis|1|YES|1|TreeGOER|wfo-0000292170|wcvp-174097|IPNI|2|1|0|0|0
84538|Quercus nipponica|1|YES|1|TreeGOER+|wfo-0000292172|wcvp-174099|IPNI|0|0|0|0|1
84539|Quercus nivea|1|YES|1|TreeGOER|wfo-0000292187|wcvp-174111|IPNI|0|1|0|0|0
84540|Quercus nixoniana|1|YES|1|TreeGOER|wfo-0000507908|wcvp-260540|IPNI|1|1|0|0|0
84541|Quercus obconicus|1|YES|2|lifeform tree|wfo-0000292205|wcvp-174129|IPNI|0|1|0|0|0
84542|Quercus oblongifolia|8|YES|1|TreeGOER|wfo-0000292213|wcvp-174136|IPNI|2|1|0|1|0
84543|Quercus obtusata|4|YES|1|TreeGOER|wfo-0000292230|wcvp-174152|IPNI|1|1|0|0|0
84544|Quercus ocoteifolia|1|YES|1|TreeGOER|wfo-0000292246|wcvp-174169|IPNI|4|1|0|0|0
84545|Quercus oglethorpensis|3|YES|1|TreeGOER|wfo-0000292252|wcvp-174176|IPNI|2|1|0|0|0
84546|Quercus oidocarpa|4|YES|1|TreeGOER|wfo-0000292253|wcvp-174177|IPNI|2|1|0|0|0
84547|Quercus oleoides|7|YES|1|TreeGOER|wfo-0000292254|wcvp-174178|IPNI|9|1|0|0|0
84548|Quercus oocarpa|1|YES|1|TreeGOER|wfo-0000292270|wcvp-174194|IPNI|1|1|0|0|0
84549|Quercus opaca|1|YES|1|TreeGOER|wfo-0000292273|wcvp-174197|IPNI|1|1|0|0|0
84550|Quercus organensis|1|YES|1|TreeGOER+|wfo-0000292278|wcvp-174200|IPNI|2|0|0|0|1
84551|Quercus oviedoensis|1|NO||""|wfo-0000292286|wcvp-174208|IPNI|2|0|0|0|1
84552|Quercus oxyodon|1|YES|1|TreeGOER|wfo-0000292292|wcvp-174214|IPNI|5|1|0|0|0
84553|Quercus oxyphylla|1|YES|1|TreeGOER|wfo-0000292294|wcvp-174216|IPNI|2|1|0|0|0
84554|Quercus pachucana|1|YES|1|TreeGOER|wfo-0000292299|wcvp-174220|IPNI|1|1|0|0|0
84555|Quercus pachyloma|2|YES|1|TreeGOER|wfo-0000292300|wcvp-174221|IPNI|2|1|0|0|0
84556|Quercus pacifica|2|YES|1|TreeGOER|wfo-0000292304|wcvp-174225|IPNI|1|1|0|0|0
84557|Quercus pagoda|10|YES|1|TreeGOER|wfo-0000292305|wcvp-174226|IPNI|8|1|0|0|0
84558|Quercus palaeolithicola|1|YES|1|TreeGOER+|wfo-0000292308|wcvp-174229|IPNI|2|0|0|0|1
84559|Quercus palmeri|4|YES|1|TreeGOER|wfo-0000292318|wcvp-174238|IPNI|5|1|0|0|0
84560|Quercus palmeriana|1|YES|1|TreeGOER+|wfo-0000292319|wcvp-174239|IPNI|2|0|0|0|1
84561|Quercus palustris|16|YES|1|TreeGOER|wfo-0000292323|wcvp-174242|IPNI|5|1|0|1|0
84562|Quercus pannosa|1|YES|1|TreeGOER|wfo-0000292336|wcvp-174254|IPNI|2|1|0|1|0
84563|Quercus parvula|3|YES|1|TreeGOER|wfo-0000292348|wcvp-174265|IPNI|1|1|0|0|0
84564|Quercus pauciradiata|1|YES|1|TreeGOER|wfo-0000292363|wcvp-174280|IPNI|1|1|0|0|0
84565|Quercus peduncularis|6|YES|1|TreeGOER|wfo-0000292369|wcvp-174286|IPNI|2|1|0|0|0
84566|Quercus peninsularis|4|YES|1|TreeGOER|wfo-0000292436|wcvp-174353|IPNI|2|1|0|0|0
84567|Quercus pentacycla|1|YES|1|TreeGOER|wfo-0000292438|wcvp-174355|IPNI|2|1|0|0|0
84568|Quercus percoriacea|2|YES|1|TreeGOER|wfo-0000292441|wcvp-174358|IPNI|1|1|0|0|0
84569|Quercus perpallida|1|YES|1|TreeGOER|wfo-0000292442|wcvp-174359|IPNI|1|1|0|0|0
84570|Quercus persica|2|YES|2|lifeform tree|wfo-0000292444|wcvp-174360|IPNI|0|1|0|0|0
84571|Quercus petelotii|1|YES|1|TreeGOER|wfo-0000292453|wcvp-174369|IPNI|1|1|0|0|0
84572|Quercus petraea|18|YES|1|TreeGOER|wfo-0000292459|wcvp-174374|IPNI|16|1|0|0|0
84573|Quercus phanera|2|YES|1|TreeGOER|wfo-0000292489|wcvp-174409|IPNI|2|1|0|0|0
84574|Quercus phellos|13|YES|1|TreeGOER|wfo-0000292491|wcvp-174411|IPNI|5|1|0|0|0
84575|Quercus phillyreoides|9|YES|1|TreeGOER|wfo-0000292512|wcvp-174430|IPNI|5|1|0|0|0
84576|Quercus pinnativenulosa|1|YES|1|TreeGOER|wfo-0000292550|wcvp-174465|IPNI|1|1|0|0|0
84577|Quercus planipocula|3|YES|1|TreeGOER|wfo-0000292556|wcvp-174470|IPNI|1|1|0|0|0
84578|Quercus platycalyx|1|YES|1|Synthesis|wfo-0000292559|wcvp-174473|IPNI|1|1|0|0|0
84579|Quercus podophylla|1|YES|1|TreeGOER+|wfo-0000292570|wcvp-174483|IPNI|2|1|0|0|0
84580|Quercus poilanei|1|YES|1|TreeGOER|wfo-0000292571|wcvp-174484|IPNI|2|1|0|0|0
84581|Quercus polycarpa|2|NO||""|wfo-0000292573|wcvp-174486|IPNI|1|0|1|0|0
84582|Quercus polymorpha|6|YES|1|TreeGOER|wfo-0000292580|wcvp-174496|IPNI|1|1|0|0|0
84583|Quercus pontica|5|YES|1|TreeGOER|wfo-0000292588|wcvp-174502|IPNI|2|1|0|0|0
84584|Quercus potosina|2|YES|1|TreeGOER|wfo-0000292592|wcvp-174506|IPNI|0|1|0|0|0
84585|Quercus praeco|1|YES|1|TreeGOER|wfo-0000292595|wcvp-174509|IPNI|1|1|0|0|0
84586|Quercus pringlei|1|YES|1|TreeGOER|wfo-0000292602|wcvp-174515|WCVP|0|1|0|0|0
84587|Quercus prinoides|8|YES|1|TreeGOER|wfo-0000292605|wcvp-174518|IPNI|2|1|0|1|0
84588|Quercus protoroburoides|1|YES|2|lifeform tree|wfo-1000001726|wcvp-526610|IPNI|0|0|1|0|0
84589|Quercus pseudoverticillata|4|YES|1|TreeGOER|wfo-0000292681|wcvp-174588|IPNI|1|1|0|0|0
84590|Quercus pubescens|14|YES|1|TreeGOER|wfo-0000292685|wcvp-174591|IPNI|12|1|0|0|0
84591|Quercus pumila|3|NO||""|wfo-0000292720|wcvp-174624|IPNI|2|1|1|2|0
84592|Quercus pungens|6|YES|1|TreeGOER|wfo-0000292723|wcvp-174627|IPNI|2|1|0|1|0
84593|Quercus purulhana|1|YES|1|TreeGOER|wfo-0000292729|wcvp-174632|IPNI|1|1|0|0|0
84594|Quercus pyrenaica|10|YES|1|TreeGOER|wfo-0000292734|wcvp-174637|IPNI|7|1|0|1|0
84595|Quercus quangtriensis|1|YES|1|TreeGOER|wfo-0000292753|wcvp-174654|IPNI|1|1|0|0|0
84596|Quercus radiata|2|YES|1|TreeGOER|wfo-0000292761|wcvp-174661|IPNI|1|1|0|0|0
84597|Quercus ramsbottomii|1|YES|1|TreeGOER|wfo-0000292767|wcvp-174667|IPNI|1|1|0|0|0
84598|Quercus rehderi|1|YES|1|TreeGOER+|wfo-0000292789|wcvp-174687|IPNI|0|0|1|0|0
84599|Quercus rehderiana|1|YES|1|TreeGOER|wfo-0000292790|wcvp-174688|IPNI|2|1|0|0|0
84600|Quercus rekonis|1|YES|1|TreeGOER|wfo-0000292794|wcvp-174691|IPNI|1|1|0|0|0
84601|Quercus repanda|2|YES|1|TreeGOER|wfo-0000292796|wcvp-174693|IPNI|1|1|0|2|0
84602|Quercus resinosa|3|YES|1|TreeGOER|wfo-0000292801|wcvp-174698|IPNI|1|1|0|0|0
84603|Quercus rex|2|YES|1|TreeGOER|wfo-0000292829|wcvp-174723|IPNI|2|1|0|0|0
84604|Quercus riparia|1|YES|1|TreeGOER+|wfo-0000292851|wcvp-174744|IPNI|2|0|0|0|1
84605|Quercus robbinsii|1|YES|1|TreeGOER+|wfo-0000292853|wcvp-174746|IPNI|2|0|0|0|1
84606|Quercus robur|23|YES|1|TreeGOER|wfo-0000292858|wcvp-174750|IPNI|17|1|0|1|0
84607|Quercus robusta|2|YES|1|TreeGOER|wfo-0000292975|wcvp-174873|IPNI|2|1|0|0|0
84608|Quercus rolfsii|1|NO||""|wfo-0000292976|wcvp-174874|IPNI|2|0|0|0|1
84609|Quercus rotundifolia|8|YES|1|TreeGOER|wfo-0000292989|wcvp-174888|IPNI|5|1|0|0|0
84610|Quercus rubra|19|YES|1|TreeGOER|wfo-0000293006|wcvp-174902|IPNI|13|1|0|0|0
84611|Quercus rudkinii|2|YES|1|TreeGOER+|wfo-0000293033|wcvp-174929|IPNI|2|0|0|0|1
84612|Quercus rugosa|8|YES|1|TreeGOER|wfo-0000293040|wcvp-174935|IPNI|6|1|0|1|0
84613|Quercus runcinata|1|YES|1|TreeGOER+|wfo-0000293044|wcvp-174939|IPNI|4|1|0|0|0
84614|Quercus runcinatifolia|1|YES|1|TreeGOER|wfo-0000293046|wcvp-174940|IPNI|1|1|0|0|0
84615|Quercus rysophylla|3|YES|1|TreeGOER|wfo-0000292845|wcvp-174739|IPNI|3|1|0|0|0
84616|Quercus sadleriana|3|NO||""|wfo-0000293052|wcvp-174947|IPNI|1|1|0|0|0
84617|Quercus salicifolia|3|YES|1|TreeGOER|wfo-0000293060|wcvp-174954|IPNI|1|1|0|2|0
84618|Quercus salicina|6|YES|1|TreeGOER|wfo-0000293064|wcvp-174958|IPNI|4|1|0|0|0
84619|Quercus saltillensis|1|YES|1|TreeGOER|wfo-0000293071|wcvp-174965|IPNI|1|1|0|0|0
84620|Quercus sanchez-colinii|1|YES|1|TreeGOER|wfo-0000293074|wcvp-174968|IPNI|1|1|0|0|0
84621|Quercus sapotifolia|3|YES|1|TreeGOER|wfo-0000293079|wcvp-174972|IPNI|3|1|0|0|0
84622|Quercus saravanensis|1|YES|1|TreeGOER|wfo-0000293080|wcvp-174973|IPNI|2|1|0|0|0
84623|Quercus sargentii|1|NO||""|wfo-0000293083|wcvp-174976|IPNI|2|0|1|0|0
84624|Quercus sartorii|2|YES|1|Synthesis|wfo-0000293084|wcvp-174977|IPNI|1|1|0|1|0
84625|Quercus saulii|2|YES|1|TreeGOER+|wfo-0000293089|wcvp-174981|IPNI|5|0|0|0|1
84626|Quercus schochiana|1|YES|1|TreeGOER+|wfo-0000293101|wcvp-174992|IPNI|0|0|1|0|0
84627|Quercus schottkyana|4|YES|1|TreeGOER|wfo-0000293102|wcvp-174993|IPNI|4|1|0|0|0
84628|Quercus schuettei|3|YES|1|TreeGOER+|wfo-0000293103|wcvp-174994|IPNI|2|0|0|0|1
84629|Quercus scytophylla|2|YES|1|TreeGOER|wfo-0000293117|wcvp-175005|IPNI|1|1|0|0|0
84630|Quercus seemannii|2|YES|1|TreeGOER|wfo-0000293125|wcvp-175012|IPNI|3|1|0|0|0
84631|Quercus segoviensis|3|YES|1|TreeGOER|wfo-0000293132|wcvp-175019|IPNI|1|1|0|0|0
84632|Quercus semecarpifolia|11|YES|1|TreeGOER|wfo-0000293136|wcvp-175022|IPNI|5|1|0|0|0
84633|Quercus semiserrata|8|YES|1|TreeGOER|wfo-0000293147|wcvp-175032|IPNI|2|1|0|0|0
84634|Quercus senescens|1|YES|1|TreeGOER|wfo-0000293152|wcvp-175037|IPNI|2|1|0|0|0
84635|Quercus serrata|15|YES|1|TreeGOER|wfo-0000293164|wcvp-175048|IPNI|4|1|1|1|0
84636|Quercus sessilifolia|6|YES|1|TreeGOER|wfo-0000293224|wcvp-175102|IPNI|7|1|0|0|0
84637|Quercus setulosa|2|YES|1|TreeGOER|wfo-0000293263|wcvp-175140|IPNI|2|1|0|0|0
84638|Quercus shanxiensis|1|YES|2|lifeform tree|wfo-0000293266|wcvp-175143|IPNI|1|1|0|0|0
84639|Quercus shumardii|15|YES|1|TreeGOER|wfo-0000293271|wcvp-175148|IPNI|3|1|0|0|0
84640|Quercus sichourensis|1|YES|1|TreeGOER|wfo-0000293279|wcvp-175157|IPNI|4|1|0|0|0
84641|Quercus sideroxyla|3|YES|1|TreeGOER|wfo-0000293283|wcvp-175160|IPNI|1|1|0|0|0
84642|Quercus similis|2|YES|1|TreeGOER|wfo-0000293296|wcvp-175172|IPNI|6|1|0|0|0
84643|Quercus sinuata|6|YES|1|TreeGOER|wfo-0000293303|wcvp-175179|IPNI|4|1|0|1|0
